I_real,I_seir,S_seir,E_seir,u_opt,beta_opt,R0_opt
17,25.8282195704871,476308.749181513,229.234556461843,0.543925891471773,0.146786102978317,1.02750272084822
172,25.8924097396645,476263.357296455,228.779530227865,0.543925891471773,0.146786102978317,1.02750272084822
36,25.9081062929735,476218.137736951,228.243183686008,0.543925891471773,0.146786102978317,1.02750272084822
38,25.8918077758648,476173.078992818,227.653291081488,0.543925891471773,0.146786102978317,1.02750272084822
12,25.8544041392108,476128.173435783,227.028189900267,0.543925891471773,0.146786102978317,1.02750272084822
32,25.8030836388081,476083.41599873,226.379988973816,0.543925891471773,0.146786102978317,1.02750272084822
36,25.7425913619635,476038.80330401,225.716685898482,0.543925891471773,0.146786102978317,1.02750272084822
35,25.6760598493007,475994.333088133,225.043564596337,0.543925891471773,0.146786102978317,1.02750272084822
58,25.605557308948,475950.003822051,224.36411775918,0.523331867294318,0.153414228752448,1.07389960126714
52,25.5324494452187,475903.819090147,225.676026110544,0.523331867294318,0.153414228752448,1.07389960126714
26,25.45763827346,475857.780013657,226.579897379245,0.523331867294318,0.153414228752448,1.07389960126714
24,25.3817197450803,475811.828639311,227.215292249038,0.523331867294318,0.153414228752448,1.07389960126714
19,25.3050877861379,475765.927047505,227.673825604976,0.523331867294318,0.153414228752448,1.07389960126714
39,25.4530524265189,475720.050469434,228.015638555033,0.523331867294318,0.153414228752448,1.07389960126714
22,25.5549962757862,475674.182769143,228.280211134656,0.523331867294318,0.153414228752448,1.07389960126714
55,25.6266597980979,475628.313477876,228.493460175342,0.523331867294318,0.153414228752448,1.07389960126714
94,25.6783758520765,475582.435847339,228.67239867729,0.523331867294318,0.153414228752448,1.07389960126714
17,25.716927501039,475536.545571801,228.828194479292,0.523331867294318,0.153414228752448,1.07389960126714
5,25.7467675325913,475490.63994922,228.968178164442,0.523331867294318,0.153414228752448,1.07389960126714
36,25.7708189974547,475444.717330558,229.09716119387,0.523331867294318,0.153414228752448,1.07389960126714
25,25.7910007205633,475398.776758278,229.218301235328,0.45363601535025,0.175845632573282,1.23091942801297
37,25.8085722756129,475346.097846829,236.053552437082,0.45363601535025,0.175845632573282,1.23091942801297
59,25.8243604483239,475293.398289792,241.542398987252,0.45363601535025,0.175845632573282,1.23091942801297
54,25.8389079032165,475240.456727399,246.175481582088,0.45363601535025,0.175845632573282,1.23091942801297
13,25.8525707803918,475187.127864053,250.269248611704,0.45363601535025,0.175845632573282,1.23091942801297
4,26.6234900941759,475133.315417976,254.027844966724,0.45363601535025,0.175845632573282,1.23091942801297
20,27.242554074566,475078.954682701,257.58301124806,0.45363601535025,0.175845632573282,1.23091942801297
17,27.7651000277856,475024.001284722,261.019806978137,0.45363601535025,0.175845632573282,1.23091942801297
22,28.2268188404686,474968.423935539,264.393194765508,0.45363601535025,0.175845632573282,1.23091942801297
31,28.6507351585785,474912.199758805,267.738732545987,0.45363601535025,0.175845632573282,1.23091942801297
31,29.0517074519293,474855.311277596,271.079467245313,0.45363601535025,0.175845632573282,1.23091942801297
34,29.4393292272881,474797.74447197,274.430379422634,0.45363601535025,0.175845632573282,1.23091942801297
14,29.8197994867426,474739.48752655,277.801248958396,0.415348883546647,0.188168232709045,1.31717762896332
26,30.1971286607317,474676.398503026,285.330022690433,0.415348883546647,0.188168232709045,1.31717762896332
25,30.5739161153431,474612.550173917,292.112347261549,0.415348883546647,0.188168232709045,1.31717762896332
11,30.95185144501,474547.787508244,298.452543482156,0.415348883546647,0.188168232709045,1.31717762896332
34,31.3320376814279,474482.004021348,304.545521681502,0.415348883546647,0.188168232709045,1.31717762896332
14,32.1811764925441,474415.124114326,310.516324367657,0.415348883546647,0.188168232709045,1.31717762896332
25,32.9461264336501,474347.091794689,316.445379130644,0.415348883546647,0.188168232709045,1.31717762896332
35,33.6612105725318,474277.863471923,322.384626070969,0.415348883546647,0.188168232709045,1.31717762896332
32,34.3484120277082,474207.403355234,328.36781754569,0.415348883546647,0.188168232709045,1.31717762896332
37,35.0218338191956,474135.680513088,334.417096182757,0.415348883546647,0.188168232709045,1.31717762896332
29,35.6905470375331,474062.666993992,340.547196041451,0.415348883546647,0.188168232709045,1.31717762896332
42,36.3604097888033,473988.336625039,346.768125786078,0.415348883546647,0.188168232709045,1.31717762896332
45,37.0352288597905,473912.664243295,353.086882373257,0.4084077678973,0.190402210252251,1.33281547176575
28,37.7175016246275,473834.710578035,360.423171158311,0.4084077678973,0.190402210252251,1.33281547176575
18,38.4088898760614,473755.349449705,367.699665257213,0.4084077678973,0.190402210252251,1.33281547176575
41,39.1105224493598,473674.523617194,374.985564716082,0.4084077678973,0.190402210252251,1.33281547176575
27,39.823188501912,473592.186293967,382.325775000597,0.4084077678973,0.190402210252251,1.33281547176575
51,40.6506177432024,473508.297195702,389.749718265527,0.4084077678973,0.190402210252251,1.33281547176575
65,41.47130299264,473422.820018427,397.276951887343,0.4084077678973,0.190402210252251,1.33281547176575
28,42.293049033179,473335.720828758,404.920751178356,0.4084077678973,0.190402210252251,1.33281547176575
31,43.1209205639455,473246.96703575,412.690393951202,0.4084077678973,0.190402210252251,1.33281547176575
17,43.9582359863697,473156.526733619,420.592617291927,0.4084077678973,0.190402210252251,1.33281547176575
41,44.8072010949138,473064.368280992,428.632546460919,0.4084077678973,0.190402210252251,1.33281547176575
54,45.6693131563724,472970.460030995,436.814287165707,0.4084077678973,0.190402210252251,1.33281547176575
41,46.5456185763185,472874.770157572,445.141303154887,0.403388176383518,0.192017750935384,1.34412425654769
46,47.4368772024298,472776.439236334,454.443963762626,0.403388176383518,0.192017750935384,1.34412425654769
55,48.3436670913283,472676.24660239,463.747804953671,0.403388176383518,0.192017750935384,1.34412425654769
46,49.2664513085458,472574.129498393,473.115347960326,0.403388176383518,0.192017750935384,1.34412425654769
27,50.205620515758,472470.034334878,482.587441882717,0.403388176383518,0.192017750935384,1.34412425654769
27,51.2548285873275,472363.913148999,492.191139385737,0.403388176383518,0.192017750935384,1.34412425654769
51,52.3041698119362,472255.721346957,501.944713550281,0.403388176383518,0.192017750935384,1.34412425654769
65,53.3606956971415,472145.416264181,511.860853616627,0.403388176383518,0.192017750935384,1.34412425654769
28,54.4290134416122,472032.956246441,521.948700632325,0.403388176383518,0.192017750935384,1.34412425654769
25,55.5121742019539,471918.300062885,532.215144062541,0.403388176383518,0.192017750935384,1.34412425654769
26,56.6122389223176,471801.406530556,542.665647578423,0.403388176383518,0.192017750935384,1.34412425654769
10,57.7306387688913,471682.234273737,553.304774881707,0.403388176383518,0.192017750935384,1.34412425654769
43,58.8684047220879,471560.741569235,564.136524407622,0.410964552008912,0.189579316847686,1.3270552179338
65,60.0263138157866,471438.459085692,573.591703068907,0.410964552008912,0.189579316847686,1.3270552179338
43,61.2049822745398,471313.801430263,583.53101788462,0.410964552008912,0.189579316847686,1.3270552179338
40,62.4049248191247,471186.781277638,593.844966932387,0.410964552008912,0.189579316847686,1.3270552179338
67,63.6265924162801,471057.392742035,604.46450914963,0.410964552008912,0.189579316847686,1.3270552179338
63,64.6930023593987,470925.617910439,615.346438915054,0.410964552008912,0.189579316847686,1.3270552179338
51,65.8140159887512,470791.431013165,626.464048405841,0.410964552008912,0.189579316847686,1.3270552179338
112,66.9772830417994,470654.801086269,637.801165620643,0.410964552008912,0.189579316847686,1.3270552179338
86,68.1750166666759,470515.693671323,649.34834744328,0.410964552008912,0.189579316847686,1.3270552179338
146,69.4023438825733,470374.071900753,661.100448524068,0.410964552008912,0.189579316847686,1.3270552179338
63,70.6562524261771,470229.897191047,673.055068525328,0.410964552008912,0.189579316847686,1.3270552179338
105,71.9349183252859,470083.129685718,685.211560149757,0.410964552008912,0.189579316847686,1.3270552179338
