t,I_real,I_model,u_opt,R0_t,eta_acum
34,0,18.3984701717912,0.408455100135306,1.33270883558004,-1.32465370263281
35,1,18.870636258204,0.408455100135306,1.33270883558004,-1.24989386338188
36,1,19.3542735549281,0.408455100135306,1.33270883558004,-1.24806550075841
37,2,19.8498377892968,0.402571341186146,1.34596452849492,-1.18119391081469
38,0,20.3577318479601,0.402571341186146,1.34596452849492,-1.31219460894339
39,1,20.8783279161752,0.402571341186146,1.34596452849492,-1.24888705203966
40,1,21.4119815106782,0.402571341186146,1.34596452849492,-1.2507797349096
41,0,21.9590403944118,0.402571341186146,1.34596452849492,-1.31318448686801
42,3,22.5691111193997,0.402571341186146,1.34596452849492,-1.14275197631007
43,0,23.1846793330797,0.402571341186146,1.34596452849492,-1.3227889207041
44,1,23.8097372636105,0.402571341186146,1.34596452849492,-1.27217683858346
45,2,24.4469546055679,0.402571341186146,1.34596452849492,-1.22445089014311
46,1,25.0981707404195,0.402571341186146,1.34596452849492,-1.28627622227122
47,10,25.7647051668521,0.402571341186146,1.34596452849492,-0.823764004251665
48,6,26.4475533095946,0.402571341186146,1.34596452849492,-1.04644720215799
49,2,27.1475100570551,0.391934189102148,1.36992928006491,-1.26133427267103
50,2,27.865247730201,0.391934189102148,1.36992928006491,-1.2723223122334
51,4,28.6013653190495,0.391934189102148,1.36992928006491,-1.1872617092631
52,3,29.3564196024842,0.391934189102148,1.36992928006491,-1.24834842875674
53,4,30.1309448448821,0.391934189102148,1.36992928006491,-1.21511214279121
54,2,31.0469072768839,0.391934189102148,1.36992928006491,-1.32653058384276
55,4,31.9622780964755,0.391934189102148,1.36992928006491,-1.25454198767641
56,3,32.8866209618886,0.391934189102148,1.36992928006491,-1.31770761581925
57,2,33.8261981853578,0.391934189102148,1.36992928006491,-1.37938754107875
58,2,34.7852018159664,0.391934189102148,1.36992928006491,-1.39721754207711
59,7,35.7665279720522,0.391934189102148,1.36992928006491,-1.20581152581197
60,3,36.7722639328271,0.391934189102148,1.36992928006491,-1.39275654408426
61,5,37.8039945875012,0.371179349981951,1.41668846517978,-1.33186814473633
62,2,38.8629952785333,0.371179349981951,1.41668846517978,-1.47444661638092
63,3,39.9503531969494,0.371179349981951,1.41668846517978,-1.45631960244617
64,6,41.0670438422623,0.371179349981951,1.41668846517978,-1.36216551594771
65,1,42.2139792204984,0.371179349981951,1.41668846517978,-1.57818601701485
66,26,43.7204226151556,0.371179349981951,1.41668846517978,-0.669049702145504
67,6,45.2022528132603,0.371179349981951,1.41668846517978,-1.45965862402603
68,10,46.68511455123,0.371179349981951,1.41668846517978,-1.34731479521295
69,6,48.1855325755265,0.371179349981951,1.41668846517978,-1.52848920879497
70,10,49.7143374458389,0.371179349981951,1.41668846517978,-1.41985619697735
71,10,51.2788092810869,0.371179349981951,1.41668846517978,-1.45646108848839
72,12,52.8840193493358,0.371179349981951,1.41668846517978,-1.42388361186982
73,5,54.5336697523408,0.321354489338172,1.52894035345859,-1.70457193529685
74,6,56.2306190614149,0.321354489338172,1.52894035345859,-1.70964933947228
75,9,57.9772114425253,0.321354489338172,1.52894035345859,-1.64895273739613
76,12,59.7754828127733,0.321354489338172,1.52894035345859,-1.59127675744017
77,20,61.6272900433481,0.321354489338172,1.52894035345859,-1.37181331128051
78,19,64.6621146937268,0.321354489338172,1.52894035345859,-1.48901078147282
79,14,67.5628257534756,0.321354489338172,1.52894035345859,-1.72853407014904
80,20,70.4192107250037,0.321354489338172,1.52894035345859,-1.61038552302256
